"regionId";"date";"LOB";"network";"newBusiness";"cancellation";"premium.av";"expense.av";"portfolio"
"33";2016-12-01;"Household";"Direct";1793;1861;106;136;9067
"33";2017-01-01;"Household";"Direct";1751;1796;119;134;8932
"33";2017-02-01;"Household";"Direct";1770;1772;124;110;8955
"33";2017-03-01;"Household";"Direct";1858;1816;132;111;8998
"33";2017-04-01;"Household";"Direct";1712;1777;134;130;9042
"33";2017-05-01;"Household";"Direct";1804;1846;101;126;8935
"33";2017-06-01;"Household";"Direct";1811;1759;109;123;8958
"33";2017-07-01;"Household";"Direct";1721;1734;119;115;9052
"33";2017-08-01;"Household";"Direct";1812;1810;122;130;8987
"33";2017-09-01;"Household";"Direct";1932;1846;121;102;9002
"33";2017-10-01;"Household";"Direct";1837;1748;121;124;9086
"33";2017-11-01;"Household";"Direct";1788;1816;112;110;9089
"33";2017-12-01;"Household";"Direct";1823;1793;106;140;8972
"34";2016-01-01;"Household";"Direct";1873;1761;137;121;9000
"34";2016-02-01;"Household";"Direct";1774;1741;106;134;9112
"34";2016-03-01;"Household";"Direct";1765;1792;110;135;9033
"34";2016-04-01;"Household";"Direct";1738;1757;121;143;8973
"34";2016-05-01;"Household";"Direct";1830;1750;112;140;8981
"34";2016-06-01;"Household";"Direct";1811;1801;118;128;9080
"34";2016-07-01;"Household";"Direct";1870;1759;121;128;9010
"34";2016-08-01;"Household";"Direct";1768;1788;113;126;9111
"34";2016-09-01;"Household";"Direct";1779;1773;125;110;8980
"34";2016-10-01;"Household";"Direct";1799;1792;125;126;9006
"34";2016-11-01;"Household";"Direct";1798;1869;94;122;9007
"34";2016-12-01;"Household";"Direct";1885;1773;130;99;8929
"34";2017-01-01;"Household";"Direct";1799;1794;119;122;9112
"34";2017-02-01;"Household";"Direct";1840;1782;123;125;9005
"34";2017-03-01;"Household";"Direct";1878;1806;96;113;9058
"34";2017-04-01;"Household";"Direct";1854;1788;121;128;9072
"34";2017-05-01;"Household";"Direct";1867;1876;93;115;9066
"34";2017-06-01;"Household";"Direct";1812;1761;131;110;8991
"34";2017-07-01;"Household";"Direct";1804;1731;110;133;9051
"34";2017-08-01;"Household";"Direct";1789;1874;110;139;9073
"34";2017-09-01;"Household";"Direct";1809;1696;122;141;8915
"34";2017-10-01;"Household";"Direct";1743;1770;117;134;9113
"34";2017-11-01;"Household";"Direct";1848;1864;129;144;8973
"34";2017-12-01;"Household";"Direct";1781;1714;128;120;8984
"35";2016-01-01;"Household";"Direct";1811;1866;115;110;9000
"35";2016-02-01;"Household";"Direct";1786;1789;106;130;8945
"35";2016-03-01;"Household";"Direct";1811;1820;108;122;8997
"35";2016-04-01;"Household";"Direct";1781;1789;121;115;8991
"35";2016-05-01;"Household";"Direct";1771;1910;126;136;8992
"35";2016-06-01;"Household";"Direct";1712;1699;135;128;8861
"35";2016-07-01;"Household";"Direct";1841;1691;133;130;9013
"35";2016-08-01;"Household";"Direct";1749;1740;113;140;9150
"35";2016-09-01;"Household";"Direct";1771;1830;105;117;9009
"35";2016-10-01;"Household";"Direct";1813;1738;126;122;8941
"35";2016-11-01;"Household";"Direct";1785;1779;137;127;9075
"35";2016-12-01;"Household";"Direct";1826;1822;124;144;9006
"35";2017-01-01;"Household";"Direct";1836;1794;116;143;9004
"35";2017-02-01;"Household";"Direct";1825;1715;119;113;9042
"35";2017-03-01;"Household";"Direct";1749;1788;146;118;9110
"35";2017-04-01;"Household";"Direct";1812;1836;135;133;8961
"35";2017-05-01;"Household";"Direct";1752;1865;121;118;8976
"35";2017-06-01;"Household";"Direct";1838;1770;107;135;8887
"35";2017-07-01;"Household";"Direct";1813;1802;129;137;9068
"35";2017-08-01;"Household";"Direct";1752;1768;129;118;9011
"35";2017-09-01;"Household";"Direct";1795;1832;114;137;8984
"35";2017-10-01;"Household";"Direct";1877;1737;107;141;8963
"35";2017-11-01;"Household";"Direct";1795;1832;129;124;9140
"35";2017-12-01;"Household";"Direct";1816;1798;133;128;8963
"36";2016-01-01;"Household";"Direct";1837;1722;109;108;9000
"36";2016-02-01;"Household";"Direct";1815;1790;101;121;9115
"36";2016-03-01;"Household";"Direct";1817;1747;122;123;9025
"36";2016-04-01;"Household";"Direct";1746;1810;126;126;9070
"36";2016-05-01;"Household";"Direct";1790;1825;128;130;8936
"36";2016-06-01;"Household";"Direct";1800;1774;135;137;8965
"36";2016-07-01;"Household";"Direct";1824;1769;153;124;9026
"36";2016-08-01;"Household";"Direct";1780;1738;113;120;9055
"36";2016-09-01;"Household";"Direct";1789;1766;106;130;9042
"36";2016-10-01;"Household";"Direct";1792;1791;115;120;9023
"36";2016-11-01;"Household";"Direct";1786;1708;103;135;9001
"36";2016-12-01;"Household";"Direct";1880;1875;107;144;9078
"36";2017-01-01;"Household";"Direct";1839;1775;117;132;9005
"36";2017-02-01;"Household";"Direct";1730;1852;114;125;9064
"36";2017-03-01;"Household";"Direct";1793;1786;115;120;8878
"36";2017-04-01;"Household";"Direct";1867;1788;112;107;9007
"36";2017-05-01;"Household";"Direct";1774;1768;122;130;9079
"36";2017-06-01;"Household";"Direct";1764;1802;137;122;9006
"36";2017-07-01;"Household";"Direct";1788;1780;90;105;8962
"36";2017-08-01;"Household";"Direct";1767;1801;111;122;9008
"36";2017-09-01;"Household";"Direct";1814;1798;125;131;8966
"36";2017-10-01;"Household";"Direct";1710;1801;110;127;9016
"36";2017-11-01;"Household";"Direct";1861;1775;118;125;8909
"36";2017-12-01;"Household";"Direct";1777;1837;113;138;9086
"37";2016-01-01;"Household";"Direct";1885;1764;121;131;9000
"37";2016-02-01;"Household";"Direct";1888;1829;121;143;9121
"37";2016-03-01;"Household";"Direct";1808;1855;117;130;9059
"37";2016-04-01;"Household";"Direct";1773;1843;123;122;8953
"37";2016-05-01;"Household";"Direct";1756;1861;115;118;8930
"37";2016-06-01;"Household";"Direct";1864;1771;115;154;8895
"37";2016-07-01;"Household";"Direct";1833;1825;112;118;9093
"37";2016-08-01;"Household";"Direct";1826;1723;116;113;9008
"37";2016-09-01;"Household";"Direct";1748;1767;126;127;9103
"37";2016-10-01;"Household";"Direct";1830;1750;136;124;8981
"37";2016-11-01;"Household";"Direct";1822;1793;110;137;9080
"37";2016-12-01;"Household";"Direct";1752;1844;122;133;9029
"37";2017-01-01;"Household";"Direct";1787;1794;104;127;8908
"37";2017-02-01;"Household";"Direct";1846;1876;132;114;8993
"37";2017-03-01;"Household";"Direct";1854;1850;105;127;8970
"37";2017-04-01;"Household";"Direct";1740;1785;137;141;9004
"37";2017-05-01;"Household";"Direct";1757;1742;99;121;8955
"37";2017-06-01;"Household";"Direct";1783;1868;112;122;9015
"37";2017-07-01;"Household";"Direct";1860;1863;137;142;8915
"37";2017-08-01;"Household";"Direct";1797;1786;121;119;8997
"37";2017-09-01;"Household";"Direct";1887;1785;132;116;9011
"37";2017-10-01;"Household";"Direct";1802;1842;106;126;9102
"37";2017-11-01;"Household";"Direct";1811;1855;155;129;8960
"37";2017-12-01;"Household";"Direct";1779;1754;114;117;8956
"38";2016-01-01;"Household";"Direct";1837;1765;150;117;9000
"38";2016-02-01;"Household";"Direct";1784;1741;117;127;9072
"38";2016-03-01;"Household";"Direct";1863;1735;108;127;9043
"38";2016-04-01;"Household";"Direct";1756;1860;122;121;9128
"38";2016-05-01;"Household";"Direct";1806;1775;115;118;8896
"38";2016-06-01;"Household";"Direct";1846;1790;125;138;9031
"38";2016-07-01;"Household";"Direct";1815;1766;107;118;9056
"38";2016-08-01;"Household";"Direct";1906;1852;135;132;9049
"38";2016-09-01;"Household";"Direct";1810;1733;101;126;9054
"38";2016-10-01;"Household";"Direct";1841;1781;104;96;9077
"38";2016-11-01;"Household";"Direct";1822;1802;120;98;9060
"38";2016-12-01;"Household";"Direct";1781;1765;136;124;9020
"38";2017-01-01;"Household";"Direct";1672;1796;126;125;9016
"38";2017-02-01;"Household";"Direct";1822;1744;127;123;8876
"38";2017-03-01;"Household";"Direct";1755;1846;135;122;9078
"38";2017-04-01;"Household";"Direct";1899;1829;125;132;8909
"38";2017-05-01;"Household";"Direct";1752;1824;120;121;9070
"38";2017-06-01;"Household";"Direct";1881;1754;139;115;8928
"38";2017-07-01;"Household";"Direct";1771;1665;118;142;9127
"38";2017-08-01;"Household";"Direct";1817;1854;140;129;9106
"38";2017-09-01;"Household";"Direct";1807;1815;100;110;8963
"38";2017-10-01;"Household";"Direct";1858;1751;112;123;8992
"38";2017-11-01;"Household";"Direct";1792;1820;113;136;9107
"38";2017-12-01;"Household";"Direct";1784;1804;112;116;8972
"39";2016-01-01;"Household";"Direct";1833;1808;128;123;9000
"39";2016-02-01;"Household";"Direct";1730;1807;116;113;9025
"39";2016-03-01;"Household";"Direct";1841;1771;133;119;8923
"39";2016-04-01;"Household";"Direct";1848;1886;125;110;9070
"39";2016-05-01;"Household";"Direct";1804;1810;99;139;8962
"39";2016-06-01;"Household";"Direct";1822;1828;114;135;8994
"39";2016-07-01;"Household";"Direct";1823;1825;151;130;8994
"39";2016-08-01;"Household";"Direct";1733;1794;111;118;8998
"39";2016-09-01;"Household";"Direct";1753;1761;106;134;8939
"39";2016-10-01;"Household";"Direct";1761;1804;125;131;8992
"39";2016-11-01;"Household";"Direct";1817;1816;136;126;8957
"39";2016-12-01;"Household";"Direct";1823;1811;132;137;9001
"39";2017-01-01;"Household";"Direct";1859;1794;130;103;9012
"39";2017-02-01;"Household";"Direct";1789;1724;124;119;9065
"39";2017-03-01;"Household";"Direct";1834;1776;122;135;9065
"39";2017-04-01;"Household";"Direct";1820;1742;120;140;9058
"39";2017-05-01;"Household";"Direct";1821;1766;119;125;9078
"39";2017-06-01;"Household";"Direct";1842;1793;118;130;9055
"39";2017-07-01;"Household";"Direct";1757;1859;131;136;9049
"39";2017-08-01;"Household";"Direct";1732;1800;125;133;8898
"39";2017-09-01;"Household";"Direct";1749;1779;119;140;8932
"39";2017-10-01;"Household";"Direct";1821;1772;124;100;8970
"39";2017-11-01;"Household";"Direct";1787;1811;114;105;9049
"39";2017-12-01;"Household";"Direct";1724;1767;124;118;8976
"40";2016-01-01;"Household";"Direct";1806;1808;121;121;9000
"40";2016-02-01;"Household";"Direct";1867;1908;142;123;8998
"40";2016-03-01;"Household";"Direct";1753;1857;124;125;8959
"40";2016-04-01;"Household";"Direct";1789;1856;126;141;8896
"40";2016-05-01;"Household";"Direct";1734;1752;113;133;8933
"40";2016-06-01;"Household";"Direct";1836;1813;122;104;8982
"40";2016-07-01;"Household";"Direct";1666;1819;128;131;9023
"40";2016-08-01;"Household";"Direct";1803;1828;123;151;8847
"40";2016-09-01;"Household";"Direct";1799;1753;113;123;8975
"40";2016-10-01;"Household";"Direct";1759;1788;120;126;9046
"40";2016-11-01;"Household";"Direct";1805;1803;122;134;8971
"40";2016-12-01;"Household";"Direct";1757;1820;141;112;9002
"40";2017-01-01;"Household";"Direct";1705;1818;122;112;8937
"40";2017-02-01;"Household";"Direct";1796;1768;118;121;8887
"40";2017-03-01;"Household";"Direct";1743;1829;116;128;9028
"40";2017-04-01;"Household";"Direct";1855;1827;133;131;8914
"40";2017-05-01;"Household";"Direct";1868;1736;115;112;9028
"40";2017-06-01;"Household";"Direct";1866;1845;115;119;9132
"40";2017-07-01;"Household";"Direct";1799;1804;113;137;9021
"40";2017-08-01;"Household";"Direct";1811;1800;123;124;8995
"40";2017-09-01;"Household";"Direct";1783;1707;115;130;9011
"40";2017-10-01;"Household";"Direct";1775;1773;116;102;9076
"40";2017-11-01;"Household";"Direct";1818;1842;133;130;9002
"40";2017-12-01;"Household";"Direct";1873;1776;120;131;8976
"41";2016-01-01;"Household";"Direct";1775;1777;125;123;9000
"41";2016-02-01;"Household";"Direct";1809;1800;116;108;8998
"41";2016-03-01;"Household";"Direct";1759;1800;123;138;9009
"41";2016-04-01;"Household";"Direct";1834;1790;120;135;8959
"41";2016-05-01;"Household";"Direct";1804;1822;104;122;9044
"41";2016-06-01;"Household";"Direct";1779;1810;124;117;8982
"41";2016-07-01;"Household";"Direct";1826;1796;120;144;8969
"41";2016-08-01;"Household";"Direct";1782;1798;128;129;9030
"41";2016-09-01;"Household";"Direct";1802;1834;116;119;8984
"41";2016-10-01;"Household";"Direct";1802;1809;127;111;8968
"41";2016-11-01;"Household";"Direct";1879;1762;109;125;8993
"41";2016-12-01;"Household";"Direct";1731;1791;127;137;9117
"41";2017-01-01;"Household";"Direct";1756;1784;136;112;8940
"41";2017-02-01;"Household";"Direct";1831;1856;118;103;8972
"41";2017-03-01;"Household";"Direct";1848;1656;144;139;8975
"41";2017-04-01;"Household";"Direct";1818;1786;132;128;9192
"41";2017-05-01;"Household";"Direct";1797;1803;134;128;9032
"41";2017-06-01;"Household";"Direct";1853;1912;97;124;8994
"41";2017-07-01;"Household";"Direct";1721;1749;122;124;8941
"41";2017-08-01;"Household";"Direct";1750;1789;123;116;8972
"41";2017-09-01;"Household";"Direct";1789;1831;133;130;8961
"41";2017-10-01;"Household";"Direct";1793;1889;132;145;8958
"41";2017-11-01;"Household";"Direct";1763;1831;128;118;8904
"41";2017-12-01;"Household";"Direct";1800;1781;139;125;8932
"42";2016-01-01;"Household";"Direct";1809;1780;134;112;9000
"42";2016-02-01;"Household";"Direct";1829;1814;127;126;9029
"42";2016-03-01;"Household";"Direct";1747;1865;109;116;9015
"42";2016-04-01;"Household";"Direct";1805;1757;127;118;8882
"42";2016-05-01;"Household";"Direct";1811;1811;129;105;9048
"42";2016-06-01;"Household";"Direct";1850;1803;132;119;9000
"42";2016-07-01;"Household";"Direct";1752;1769;109;125;9047
"42";2016-08-01;"Household";"Direct";1694;1868;121;124;8983
"42";2016-09-01;"Household";"Direct";1778;1888;139;120;8826
"42";2016-10-01;"Household";"Direct";1786;1766;117;122;8890
"42";2016-11-01;"Household";"Direct";1750;1768;134;116;9020
"42";2016-12-01;"Household";"Direct";1773;1806;124;138;8982
"42";2017-01-01;"Household";"Direct";1781;1788;119;126;8967
"42";2017-02-01;"Household";"Direct";1767;1834;103;114;8993
"42";2017-03-01;"Household";"Direct";1678;1777;124;109;8933
"42";2017-04-01;"Household";"Direct";1786;1754;125;125;8901
"42";2017-05-01;"Household";"Direct";1848;1822;111;121;9032
"42";2017-06-01;"Household";"Direct";1773;1839;140;101;9026
"42";2017-07-01;"Household";"Direct";1798;1805;128;137;8934
"42";2017-08-01;"Household";"Direct";1754;1837;125;101;8993
"42";2017-09-01;"Household";"Direct";1741;1818;121;118;8917
"42";2017-10-01;"Household";"Direct";1758;1878;138;116;8923
"42";2017-11-01;"Household";"Direct";1790;1854;104;137;8880
"42";2017-12-01;"Household";"Direct";1736;1895;125;121;8936
"43";2016-01-01;"Household";"Direct";1695;1768;104;139;9000
"43";2016-02-01;"Household";"Direct";1804;1705;118;135;8927
"43";2016-03-01;"Household";"Direct";1800;1865;119;135;9099
"43";2016-04-01;"Household";"Direct";1751;1779;129;121;8935
"43";2016-05-01;"Household";"Direct";1712;1826;111;146;8972
"43";2016-06-01;"Household";"Direct";1753;1798;122;121;8886
"43";2016-07-01;"Household";"Direct";1719;1841;136;119;8955
"43";2016-08-01;"Household";"Direct";1741;1824;125;132;8878
"43";2016-09-01;"Household";"Direct";1726;1833;123;123;8917
"43";2016-10-01;"Household";"Direct";1812;1781;135;108;8893
"43";2016-11-01;"Household";"Direct";1832;1799;127;133;9031
"43";2016-12-01;"Household";"Direct";1732;1764;121;112;9033
"43";2017-01-01;"Household";"Direct";1809;1793;114;145;8968
"43";2017-02-01;"Household";"Direct";1850;1783;116;126;9016
"43";2017-03-01;"Household";"Direct";1867;1822;114;120;9067
"43";2017-04-01;"Household";"Direct";1834;1816;129;144;9045
"43";2017-05-01;"Household";"Direct";1738;1808;124;134;9018
"43";2017-06-01;"Household";"Direct";1863;1793;129;152;8930
"43";2017-07-01;"Household";"Direct";1826;1774;129;130;9070
"43";2017-08-01;"Household";"Direct";1798;1745;107;128;9052
"43";2017-09-01;"Household";"Direct";1758;1787;101;134;9053
"43";2017-10-01;"Household";"Direct";1781;1849;121;128;8971
"43";2017-11-01;"Household";"Direct";1793;1752;113;123;8932
"43";2017-12-01;"Household";"Direct";1811;1739;114;119;9041
"44";2016-01-01;"Household";"Direct";1763;1751;79;124;9000
"44";2016-02-01;"Household";"Direct";1882;1731;124;104;9012
"44";2016-03-01;"Household";"Direct";1755;1712;120;121;9151
"44";2016-04-01;"Household";"Direct";1807;1817;124;126;9043
"44";2016-05-01;"Household";"Direct";1809;1883;136;127;8990
"44";2016-06-01;"Household";"Direct";1768;1750;134;133;8926
"44";2016-07-01;"Household";"Direct";1784;1840;129;115;9018
"44";2016-08-01;"Household";"Direct";1827;1779;127;152;8944
"44";2016-09-01;"Household";"Direct";1868;1832;113;111;9048
"44";2016-10-01;"Household";"Direct";1730;1828;118;151;9036
"44";2016-11-01;"Household";"Direct";1786;1841;124;110;8902
"44";2016-12-01;"Household";"Direct";1843;1793;121;137;8945
"44";2017-01-01;"Household";"Direct";1835;1861;115;129;9050
"44";2017-02-01;"Household";"Direct";1721;1792;117;124;8974
"44";2017-03-01;"Household";"Direct";1806;1731;149;121;8929
"44";2017-04-01;"Household";"Direct";1771;1802;131;136;9075
"44";2017-05-01;"Household";"Direct";1796;1755;113;123;8969
"44";2017-06-01;"Household";"Direct";1864;1798;133;124;9041
"44";2017-07-01;"Household";"Direct";1649;1810;125;124;9066
"44";2017-08-01;"Household";"Direct";1777;1776;118;123;8839
"44";2017-09-01;"Household";"Direct";1828;1838;127;117;9001
"44";2017-10-01;"Household";"Direct";1764;1818;128;112;8990
"44";2017-11-01;"Household";"Direct";1785;1860;129;137;8946
"44";2017-12-01;"Household";"Direct";1791;1769;105;99;8925
"45";2016-01-01;"Household";"Direct";1832;1744;105;142;9000
"45";2016-02-01;"Household";"Direct";1819;1742;112;119;9088
"45";2016-03-01;"Household";"Direct";1771;1924;135;132;9077
"45";2016-04-01;"Household";"Direct";1802;1778;115;114;8847
"45";2016-05-01;"Household";"Direct";1769;1714;118;100;9024
"45";2016-06-01;"Household";"Direct";1843;1757;122;124;9055
"45";2016-07-01;"Household";"Direct";1759;1735;125;106;9086
"45";2016-08-01;"Household";"Direct";1732;1829;122;117;9024
"45";2016-09-01;"Household";"Direct";1809;1778;115;95;8903
"45";2016-10-01;"Household";"Direct";1796;1836;93;108;9031
"45";2016-11-01;"Household";"Direct";1831;1735;111;148;8960
"45";2016-12-01;"Household";"Direct";1768;1804;122;128;9096
"45";2017-01-01;"Household";"Direct";1771;1818;114;115;8964
"45";2017-02-01;"Household";"Direct";1782;1873;120;123;8953
"45";2017-03-01;"Household";"Direct";1749;1788;129;105;8909
"45";2017-04-01;"Household";"Direct";1780;1808;119;135;8961
"45";2017-05-01;"Household";"Direct";1763;1831;127;119;8972
"45";2017-06-01;"Household";"Direct";1813;1788;121;120;8932
"45";2017-07-01;"Household";"Direct";1749;1813;121;127;9025
"45";2017-08-01;"Household";"Direct";1761;1763;103;139;8936
"45";2017-09-01;"Household";"Direct";1782;1773;136;147;8998
"45";2017-10-01;"Household";"Direct";1896;1794;144;119;9009
"45";2017-11-01;"Household";"Direct";1739;1794;115;114;9102
"45";2017-12-01;"Household";"Direct";1763;1767;135;144;8945
"46";2016-01-01;"Household";"Direct";1832;1841;138;104;9000
"46";2016-02-01;"Household";"Direct";1810;1901;131;126;8991
"46";2016-03-01;"Household";"Direct";1816;1809;118;109;8909
"46";2016-04-01;"Household";"Direct";1803;1818;153;133;9007
"46";2016-05-01;"Household";"Direct";1748;1762;141;130;8985
"46";2016-06-01;"Household";"Direct";1796;1787;126;132;8986
"46";2016-07-01;"Household";"Direct";1774;1877;129;109;9009
"46";2016-08-01;"Household";"Direct";1747;1799;104;121;8897
"46";2016-09-01;"Household";"Direct";1818;1864;110;123;8948
"46";2016-10-01;"Household";"Direct";1771;1790;135;108;8954
"46";2016-11-01;"Household";"Direct";1797;1840;119;121;8981
"46";2016-12-01;"Household";"Direct";1759;1810;97;124;8957
"46";2017-01-01;"Household";"Direct";1769;1757;118;123;8949
"46";2017-02-01;"Household";"Direct";1772;1871;135;121;9012
"46";2017-03-01;"Household";"Direct";1808;1825;122;124;8901
"46";2017-04-01;"Household";"Direct";1810;1716;133;134;8983
"46";2017-05-01;"Household";"Direct";1756;1832;137;142;9094
"46";2017-06-01;"Household";"Direct";1741;1794;110;135;8924
"46";2017-07-01;"Household";"Direct";1786;1835;129;125;8947
"46";2017-08-01;"Household";"Direct";1777;1808;134;110;8951
"46";2017-09-01;"Household";"Direct";1808;1750;114;134;8969
"46";2017-10-01;"Household";"Direct";1771;1723;136;111;9058
"46";2017-11-01;"Household";"Direct";1789;1800;110;129;9048
"46";2017-12-01;"Household";"Direct";1814;1768;120;133;8989
"47";2016-01-01;"Household";"Direct";1780;1846;137;115;9000
"47";2016-02-01;"Household";"Direct";1834;1870;118;130;8934
"47";2016-03-01;"Household";"Direct";1850;1835;111;127;8964
"47";2016-04-01;"Household";"Direct";1894;1779;122;117;9015
"47";2016-05-01;"Household";"Direct";1762;1829;131;115;9115
"47";2016-06-01;"Household";"Direct";1801;1828;140;139;8933
"47";2016-07-01;"Household";"Direct";1742;1815;112;136;8973
"47";2016-08-01;"Household";"Direct";1803;1814;104;132;8927
"47";2016-09-01;"Household";"Direct";1812;1820;131;118;8989
"47";2016-10-01;"Household";"Direct";1775;1805;123;115;8992
"47";2016-11-01;"Household";"Direct";1754;1825;136;138;8970
"47";2016-12-01;"Household";"Direct";1819;1773;123;115;8929
"47";2017-01-01;"Household";"Direct";1869;1776;123;110;9046
"47";2017-02-01;"Household";"Direct";1798;1829;116;136;9093
"47";2017-03-01;"Household";"Direct";1791;1767;129;132;8969
"47";2017-04-01;"Household";"Direct";1762;1850;108;113;9024
"47";2017-05-01;"Household";"Direct";1707;1839;114;112;8912
"47";2017-06-01;"Household";"Direct";1819;1900;120;139;8868
"47";2017-07-01;"Household";"Direct";1809;1777;134;138;8919
"47";2017-08-01;"Household";"Direct";1818;1791;127;109;9032
"47";2017-09-01;"Household";"Direct";1830;1814;112;124;9027
"47";2017-10-01;"Household";"Direct";1795;1805;124;126;9016
"47";2017-11-01;"Household";"Direct";1791;1759;99;124;8990
"47";2017-12-01;"Household";"Direct";1831;1827;133;146;9032
"48";2016-01-01;"Household";"Direct";1846;1818;100;108;9000
"48";2016-02-01;"Household";"Direct";1771;1735;108;139;9028
"48";2016-03-01;"Household";"Direct";1762;1797;132;120;9036
"48";2016-04-01;"Household";"Direct";1799;1792;98;114;8965
"48";2016-05-01;"Household";"Direct";1818;1800;123;120;9007
"48";2016-06-01;"Household";"Direct";1765;1776;123;130;9018
"48";2016-07-01;"Household";"Direct";1758;1817;111;145;8989
"48";2016-08-01;"Household";"Direct";1868;1774;116;105;8941
"48";2016-09-01;"Household";"Direct";1762;1877;124;124;9094
"48";2016-10-01;"Household";"Direct";1829;1805;124;135;8885
"48";2016-11-01;"Household";"Direct";1841;1831;139;131;9024
"48";2016-12-01;"Household";"Direct";1830;1799;125;127;9010
"48";2017-01-01;"Household";"Direct";1808;1800;127;142;9031
"48";2017-02-01;"Household";"Direct";1830;1735;132;138;9008
"48";2017-03-01;"Household";"Direct";1802;1752;108;132;9095
"48";2017-04-01;"Household";"Direct";1726;1822;108;126;9050
"48";2017-05-01;"Household";"Direct";1742;1836;113;133;8904
"48";2017-06-01;"Household";"Direct";1724;1881;124;134;8906
"48";2017-07-01;"Household";"Direct";1783;1844;128;138;8843
"48";2017-08-01;"Household";"Direct";1785;1799;125;125;8939
"48";2017-09-01;"Household";"Direct";1779;1771;115;112;8986
"48";2017-10-01;"Household";"Direct";1761;1801;118;143;9008
"48";2017-11-01;"Household";"Direct";1767;1746;115;139;8960
"48";2017-12-01;"Household";"Direct";1835;1848;114;135;9021
"49";2016-01-01;"Household";"Direct";1768;1863;128;129;9000
"49";2016-02-01;"Household";"Direct";1792;1883;138;109;8905
"49";2016-03-01;"Household";"Direct";1879;1786;139;139;8909
"49";2016-04-01;"Household";"Direct";1751;1749;120;121;9093
"49";2016-05-01;"Household";"Direct";1787;1870;118;135;9002
"49";2016-06-01;"Household";"Direct";1796;1862;122;114;8917
"49";2016-07-01;"Household";"Direct";1802;1847;113;114;8934
"49";2016-08-01;"Household";"Direct";1778;1856;111;107;8955
"49";2016-09-01;"Household";"Direct";1783;1852;125;115;8922
"49";2016-10-01;"Household";"Direct";1836;1793;106;111;8931
"49";2016-11-01;"Household";"Direct";1804;1782;119;143;9043
"49";2016-12-01;"Household";"Direct";1848;1723;112;115;9022
"49";2017-01-01;"Household";"Direct";1793;1786;132;135;9125
"49";2017-02-01;"Household";"Direct";1810;1775;124;135;9007
"49";2017-03-01;"Household";"Direct";1757;1859;132;107;9035
"49";2017-04-01;"Household";"Direct";1718;1766;109;120;8898
"49";2017-05-01;"Household";"Direct";1868;1779;105;125;8952
"49";2017-06-01;"Household";"Direct";1807;1872;128;123;9089
"49";2017-07-01;"Household";"Direct";1896;1810;125;131;8935
"49";2017-08-01;"Household";"Direct";1802;1832;103;127;9086
"49";2017-09-01;"Household";"Direct";1827;1751;121;135;8970
"49";2017-10-01;"Household";"Direct";1715;1795;128;140;9076
"49";2017-11-01;"Household";"Direct";1809;1878;149;115;8920
"49";2017-12-01;"Household";"Direct";1787;1747;131;131;8931
"50";2016-01-01;"Household";"Direct";1798;1818;105;147;9000
"50";2016-02-01;"Household";"Direct";1811;1803;140;121;8980
"50";2016-03-01;"Household";"Direct";1791;1792;103;120;9008
"50";2016-04-01;"Household";"Direct";1732;1838;112;98;8999
"50";2016-05-01;"Household";"Direct";1740;1888;127;124;8894
"50";2016-06-01;"Household";"Direct";1867;1804;106;127;8852
"50";2016-07-01;"Household";"Direct";1736;1728;137;121;9063
"50";2016-08-01;"Household";"Direct";1891;1750;117;123;9008
"50";2016-09-01;"Household";"Direct";1815;1801;137;114;9141
"50";2016-10-01;"Household";"Direct";1816;1770;109;104;9014
"50";2016-11-01;"Household";"Direct";1816;1776;122;130;9046
"50";2016-12-01;"Household";"Direct";1867;1765;120;126;9040
"50";2017-01-01;"Household";"Direct";1803;1769;101;141;9102
"50";2017-02-01;"Household";"Direct";1797;1772;122;111;9034
"50";2017-03-01;"Household";"Direct";1775;1835;111;121;9025
"50";2017-04-01;"Household";"Direct";1760;1724;105;124;8940
"50";2017-05-01;"Household";"Direct";1769;1829;127;131;9036
"50";2017-06-01;"Household";"Direct";1791;1740;131;119;8940
"50";2017-07-01;"Household";"Direct";1787;1693;112;136;9051
"50";2017-08-01;"Household";"Direct";1846;1870;104;124;9094
"50";2017-09-01;"Household";"Direct";1797;1829;114;130;8976
"50";2017-10-01;"Household";"Direct";1803;1796;105;137;8968
"50";2017-11-01;"Household";"Direct";1834;1803;126;125;9007
"50";2017-12-01;"Household";"Direct";1851;1752;132;136;9031
"51";2016-01-01;"Household";"Direct";1859;1757;126;143;9000
"51";2016-02-01;"Household";"Direct";1794;1805;127;113;9102
"51";2016-03-01;"Household";"Direct";1775;1769;119;139;8989
"51";2016-04-01;"Household";"Direct";1872;1890;137;114;9006
"51";2016-05-01;"Household";"Direct";1816;1824;120;117;8982
"51";2016-06-01;"Household";"Direct";1802;1840;134;138;8992
"51";2016-07-01;"Household";"Direct";1836;1791;122;123;8962
"51";2016-08-01;"Household";"Direct";1846;1703;132;130;9045
"51";2016-09-01;"Household";"Direct";1796;1802;116;136;9143
"51";2016-10-01;"Household";"Direct";1819;1872;126;120;8994
"51";2016-11-01;"Household";"Direct";1873;1828;127;126;8947
"51";2016-12-01;"Household";"Direct";1851;1793;120;118;9045
"51";2017-01-01;"Household";"Direct";1782;1831;122;114;9058
"51";2017-02-01;"Household";"Direct";1867;1737;100;100;8951
"51";2017-03-01;"Household";"Direct";1799;1824;115;137;9130
